employee_id,age,department,job_level,education,location,tenure_years,salary,performance_rating,satisfaction_score,engagement_score,attrition,attrition_reason,training_hours,promotions,hire_date
EMP01338,47,Customer Success,Mid,Bachelor,Boston MA,3,79980,Outstanding,4.9,1.1,0,,27,2,2014-04-01
EMP01339,36,HR,Manager,High School,New York NY,10,141959,Meets Expectations,4.6,3.6,0,,0,2,2021-03-13
EMP01340,29,Product,Director,PhD,Chicago IL,4,179564,Meets Expectations,3.4,2.4,0,,45,4,2021-05-26
EMP01341,39,Marketing,Lead,Bachelor,Austin TX,2,130677,Needs Improvement,3.3,2.4,0,,71,3,2011-09-21
EMP01342,31,Product,Junior,Master,San Francisco CA,6,71451,Needs Improvement,3.3,4.9,0,,34,3,2019-05-09
EMP01343,41,Marketing,Mid,PhD,San Francisco CA,8,85514,Meets Expectations,4.4,4.3,0,,0,0,2017-05-22
EMP01344,47,Product,Manager,Bachelor,Austin TX,12,122051,Outstanding,1.5,4.9,0,,10,5,2013-01-09
EMP01345,43,HR,VP,High School,New York NY,0,191570,Exceeds Expectations,2.5,1.2,0,,80,4,2018-07-31
EMP01346,42,Sales,VP,PhD,Boston MA,1,204848,Meets Expectations,1.7,3.5,0,,52,5,2024-12-04
EMP01347,45,Marketing,Junior,Master,Seattle WA,7,65889,Outstanding,1.1,3.0,1,Compensation,7,5,2017-03-25
EMP01348,47,Customer Success,Mid,PhD,Boston MA,13,87000,Needs Improvement,1.5,1.1,1,Personal,60,3,2020-05-16
EMP01349,58,Engineering,Mid,High School,San Francisco CA,2,90202,Exceeds Expectations,1.1,4.7,0,,25,1,2019-03-19
EMP01350,27,Customer Success,Mid,High School,Seattle WA,4,75295,Outstanding,4.7,1.8,0,,69,0,2025-11-26
EMP01351,35,Customer Success,Junior,Bachelor,Seattle WA,5,67217,Needs Improvement,3.4,1.0,1,Compensation,65,5,2021-09-01
EMP01352,51,Operations,Mid,PhD,Austin TX,15,82895,Meets Expectations,2.4,1.5,0,,69,2,2011-07-05
EMP01353,25,Finance,Senior,High School,Austin TX,5,113329,Exceeds Expectations,1.2,4.5,0,,55,2,2021-07-11
EMP01354,37,Finance,Junior,Bachelor,Seattle WA,14,51713,Needs Improvement,4.3,2.6,0,,63,5,2022-05-30
EMP01355,26,Marketing,Mid,High School,Boston MA,0,92327,Meets Expectations,1.4,3.0,1,Compensation,33,4,2013-06-09
EMP01356,58,Product,Mid,Bachelor,Seattle WA,10,89069,Outstanding,4.1,3.7,0,,29,4,2019-10-11
EMP01357,54,HR,Junior,PhD,Boston MA,5,62809,Meets Expectations,2.3,1.1,0,,2,3,2019-12-20
EMP01358,29,Product,Lead,PhD,Chicago IL,14,120673,Meets Expectations,2.6,4.8,0,,18,0,2012-03-30
EMP01359,22,Operations,VP,Master,New York NY,12,207715,Meets Expectations,3.6,1.7,1,Personal,20,0,2026-04-23
EMP01360,45,Product,Director,PhD,Chicago IL,0,175470,Exceeds Expectations,5.0,4.7,0,,19,5,2020-07-06
EMP01361,33,Sales,Manager,Master,San Francisco CA,2,138698,Needs Improvement,3.3,4.9,1,Career Growth,79,4,2015-12-09
EMP01362,56,Finance,VP,Bachelor,Boston MA,0,195188,Needs Improvement,4.7,4.4,1,Relocation,55,5,2016-08-12
EMP01363,40,Finance,Manager,High School,New York NY,4,129769,Needs Improvement,2.4,3.9,0,,44,3,2018-10-17
EMP01364,24,Customer Success,VP,PhD,Seattle WA,14,193003,Outstanding,1.7,4.6,0,,61,1,2019-08-24
EMP01365,50,Marketing,Junior,PhD,Chicago IL,8,57466,Outstanding,4.9,1.3,0,,68,3,2020-06-06
EMP01366,31,Product,Manager,Master,Chicago IL,13,136574,Meets Expectations,4.4,4.3,0,,73,1,2021-04-19
EMP01367,24,Customer Success,Director,Master,Austin TX,10,172333,Meets Expectations,2.6,1.7,0,,34,0,2012-09-30
EMP01368,46,Operations,VP,High School,San Francisco CA,12,213844,Needs Improvement,3.7,3.3,0,,35,4,2019-02-24
EMP01369,43,Marketing,VP,Bachelor,San Francisco CA,11,198792,Outstanding,4.7,2.6,0,,45,4,2023-04-01
EMP01370,37,Finance,Mid,Bachelor,San Francisco CA,4,87397,Outstanding,3.3,2.1,0,,69,4,2020-07-02
EMP01371,47,Sales,Senior,PhD,San Francisco CA,5,93543,Exceeds Expectations,3.7,2.3,1,Work-Life Balance,49,1,2023-08-29
EMP01372,36,Marketing,Lead,High School,Chicago IL,7,116250,Meets Expectations,4.1,2.5,0,,50,2,2021-09-16
EMP01373,53,Operations,Junior,PhD,Boston MA,8,57657,Exceeds Expectations,3.2,1.1,0,,36,2,2025-10-10
EMP01374,34,HR,Junior,High School,Seattle WA,9,65582,Needs Improvement,4.5,4.6,0,,76,3,2012-12-14
EMP01375,34,Marketing,Junior,Bachelor,Seattle WA,10,64070,Exceeds Expectations,4.2,1.3,1,Work-Life Balance,11,2,2025-08-02
EMP01376,28,Finance,Lead,Bachelor,Seattle WA,10,132118,Exceeds Expectations,1.4,3.9,0,,60,5,2021-02-07
EMP01377,49,Sales,Mid,High School,New York NY,14,92903,Meets Expectations,1.1,3.5,0,,11,0,2025-01-03
EMP01378,51,Operations,Mid,High School,Chicago IL,12,85175,Outstanding,5.0,3.8,0,,16,3,2025-01-03
EMP01379,45,Engineering,Senior,PhD,San Francisco CA,4,92700,Exceeds Expectations,3.1,4.4,0,,17,2,2014-07-13
EMP01380,25,Product,Lead,PhD,New York NY,10,133312,Outstanding,3.0,4.2,0,,38,1,2021-03-02
EMP01381,43,Marketing,Lead,Master,New York NY,10,129274,Outstanding,2.1,3.5,0,,78,2,2014-02-07
EMP01382,30,Marketing,Manager,Master,Austin TX,9,140132,Outstanding,4.9,4.2,0,,17,0,2026-01-25
EMP01383,31,Engineering,Junior,Bachelor,San Francisco CA,9,57206,Needs Improvement,3.3,4.5,0,,14,2,2011-11-12
EMP01384,35,Operations,Junior,Bachelor,Boston MA,0,55616,Outstanding,1.1,1.8,1,Better Opportunity,36,2,2024-08-15
EMP01385,55,Finance,VP,Bachelor,Seattle WA,12,202642,Outstanding,5.0,3.0,0,,57,5,2024-04-21
EMP01386,40,Customer Success,Director,Master,New York NY,13,154905,Meets Expectations,1.5,4.4,0,,26,0,2013-08-09
EMP01387,33,HR,VP,High School,Boston MA,3,214151,Meets Expectations,4.3,1.5,1,Work-Life Balance,79,0,2012-04-01
EMP01388,22,Engineering,Lead,Master,Austin TX,2,122025,Outstanding,2.0,1.6,0,,68,1,2022-03-05
EMP01389,55,Customer Success,Lead,PhD,New York NY,2,126795,Outstanding,4.1,4.6,0,,33,5,2024-07-21
EMP01390,39,Operations,Manager,Bachelor,Chicago IL,15,124445,Exceeds Expectations,4.5,4.8,0,,11,4,2012-10-30
EMP01391,57,Customer Success,Lead,High School,Boston MA,7,128906,Outstanding,1.2,4.5,1,Career Growth,22,0,2018-11-03
EMP01392,35,Customer Success,Director,High School,New York NY,6,164512,Meets Expectations,3.9,4.7,0,,23,1,2016-04-12
EMP01393,58,Marketing,Manager,Master,Boston MA,6,144280,Outstanding,1.7,1.4,0,,74,0,2021-04-26
EMP01394,57,Finance,Mid,Bachelor,New York NY,4,72748,Meets Expectations,2.3,2.5,0,,71,2,2023-11-16
EMP01395,29,Finance,Lead,Bachelor,Seattle WA,15,128749,Meets Expectations,3.9,4.5,0,,37,1,2016-03-29
EMP01396,43,Engineering,Manager,Bachelor,Seattle WA,8,148358,Needs Improvement,4.2,4.1,0,,77,4,2015-01-19
EMP01397,33,Customer Success,Junior,PhD,Boston MA,5,59422,Outstanding,1.2,2.0,1,Better Opportunity,27,3,2011-06-05
EMP01398,57,Operations,Mid,Bachelor,New York NY,7,69281,Needs Improvement,4.2,4.0,1,Career Growth,6,4,2016-12-25
EMP01399,24,HR,Mid,PhD,New York NY,1,73693,Outstanding,3.0,4.2,0,,26,5,2018-08-08
EMP01400,54,Operations,Director,Bachelor,Austin TX,11,156050,Needs Improvement,3.1,4.7,0,,35,2,2017-03-08
EMP01401,27,HR,Lead,High School,Austin TX,10,108587,Meets Expectations,2.4,4.5,0,,19,5,2016-04-21
EMP01402,44,Marketing,VP,High School,Chicago IL,0,193030,Meets Expectations,2.9,3.6,0,,25,0,2014-10-29
EMP01403,27,Product,Lead,PhD,Austin TX,6,127504,Meets Expectations,1.4,4.9,0,,19,5,2017-06-12
EMP01404,35,Marketing,Junior,PhD,Boston MA,5,48869,Outstanding,4.7,4.8,0,,17,0,2017-12-07
EMP01405,27,Sales,Manager,High School,Chicago IL,3,123693,Needs Improvement,1.4,4.7,0,,4,3,2018-02-03
EMP01406,43,Marketing,Director,Master,Chicago IL,14,158148,Needs Improvement,3.5,3.9,0,,24,3,2025-06-16
EMP01407,35,Product,Senior,High School,San Francisco CA,0,106637,Exceeds Expectations,3.6,3.7,1,Work-Life Balance,22,0,2021-01-10
EMP01408,23,Sales,Senior,Bachelor,San Francisco CA,12,105491,Exceeds Expectations,4.7,4.4,0,,76,2,2018-06-02
EMP01409,23,Product,Mid,High School,Boston MA,6,87958,Outstanding,5.0,2.4,0,,0,1,2021-12-21
EMP01410,53,Operations,Mid,Bachelor,Seattle WA,0,90439,Exceeds Expectations,4.9,1.5,1,Work-Life Balance,70,2,2024-05-29
EMP01411,41,Operations,Lead,High School,San Francisco CA,4,111947,Meets Expectations,2.0,1.3,0,,61,0,2021-10-25
EMP01412,45,Product,Junior,PhD,Boston MA,5,60706,Needs Improvement,3.0,1.2,1,Personal,10,3,2024-01-29
EMP01413,23,Product,VP,Master,New York NY,13,197477,Needs Improvement,4.4,3.1,1,Work-Life Balance,20,5,2018-07-29
EMP01414,40,Engineering,Mid,PhD,Chicago IL,1,73182,Outstanding,1.1,2.5,1,Personal,57,2,2017-08-03
EMP01415,41,Product,VP,Master,Seattle WA,2,202153,Exceeds Expectations,3.7,5.0,0,,22,1,2018-02-22
EMP01416,28,Finance,Lead,High School,Austin TX,4,132419,Needs Improvement,2.8,1.0,0,,65,0,2015-04-03
EMP01417,23,Engineering,Mid,PhD,San Francisco CA,13,83148,Needs Improvement,2.8,2.1,0,,54,4,2012-01-07
EMP01418,22,Engineering,Manager,High School,New York NY,3,146618,Needs Improvement,2.5,1.4,0,,7,3,2012-04-17
EMP01419,54,Sales,Mid,Master,Austin TX,1,78388,Meets Expectations,2.0,2.8,0,,6,2,2024-12-30
EMP01420,39,Operations,Manager,High School,Austin TX,15,129838,Meets Expectations,2.6,1.5,0,,72,3,2021-03-14
EMP01421,56,Marketing,Senior,Bachelor,Austin TX,11,99641,Needs Improvement,2.7,2.0,0,,71,0,2020-08-11
EMP01422,34,Operations,Mid,PhD,Seattle WA,12,70130,Exceeds Expectations,4.7,2.8,0,,55,1,2019-06-11
EMP01423,26,Sales,Senior,Master,Seattle WA,7,112220,Needs Improvement,4.4,1.1,1,Career Growth,54,0,2022-06-10
EMP01424,23,Finance,Senior,High School,New York NY,2,111053,Outstanding,2.8,2.9,1,Better Opportunity,2,5,2017-07-26
EMP01425,37,Finance,Manager,High School,New York NY,2,146887,Exceeds Expectations,4.0,4.4,0,,31,5,2012-01-18
EMP01426,33,Sales,Senior,PhD,Seattle WA,1,93372,Exceeds Expectations,3.0,4.2,0,,77,4,2023-05-12
EMP01427,36,Customer Success,Director,PhD,Chicago IL,2,156509,Outstanding,2.8,1.5,0,,71,5,2018-01-24
EMP01428,48,Finance,Junior,PhD,Chicago IL,12,48262,Outstanding,2.9,4.8,1,Work-Life Balance,31,1,2021-01-22
EMP01429,42,Marketing,VP,High School,Chicago IL,13,195997,Exceeds Expectations,3.8,3.1,0,,57,0,2012-01-31
EMP01430,38,Sales,Director,Bachelor,Seattle WA,5,178948,Needs Improvement,5.0,3.6,0,,6,4,2017-10-17
EMP01431,56,Customer Success,VP,Master,Austin TX,5,193463,Needs Improvement,1.2,1.6,1,Relocation,10,1,2017-05-21
EMP01432,58,Operations,Director,Master,Boston MA,14,179518,Needs Improvement,1.4,4.9,1,Relocation,3,0,2018-04-11
EMP01433,41,Product,Senior,Bachelor,Chicago IL,4,90266,Exceeds Expectations,2.8,4.5,0,,56,4,2012-05-16
EMP01434,22,Operations,Lead,Master,Seattle WA,5,107022,Outstanding,2.0,1.2,0,,11,1,2011-09-03
EMP01435,58,HR,Lead,Bachelor,Chicago IL,2,114815,Needs Improvement,1.4,3.6,0,,63,5,2020-05-19
EMP01436,32,Finance,VP,PhD,Boston MA,13,208339,Outstanding,1.6,3.9,0,,6,2,2019-11-21
EMP01437,44,Engineering,Manager,High School,New York NY,7,143376,Outstanding,4.6,1.4,1,Career Growth,5,3,2017-10-20
EMP01438,53,HR,Mid,PhD,New York NY,9,87091,Exceeds Expectations,3.8,3.2,0,,13,3,2025-01-31
EMP01439,40,Product,Mid,PhD,Chicago IL,1,93992,Outstanding,2.7,3.6,0,,31,5,2011-09-25
EMP01440,49,Finance,Manager,Bachelor,Chicago IL,0,128704,Needs Improvement,2.2,1.3,0,,43,0,2015-04-30
EMP01441,32,Product,Mid,High School,Chicago IL,11,84005,Meets Expectations,4.3,2.6,0,,73,1,2020-01-23
EMP01442,47,Finance,Manager,PhD,San Francisco CA,7,140122,Outstanding,2.7,4.9,1,Relocation,56,4,2016-06-15
EMP01443,23,Sales,Lead,Master,Boston MA,2,107922,Meets Expectations,1.9,4.3,0,,76,5,2021-04-14
EMP01444,35,Marketing,VP,Master,San Francisco CA,13,193537,Needs Improvement,2.9,2.6,0,,31,0,2023-08-25
EMP01445,57,Finance,Senior,Master,New York NY,3,98127,Meets Expectations,4.3,1.1,0,,38,3,2015-06-11
EMP01446,29,Marketing,Senior,Master,Austin TX,3,99054,Exceeds Expectations,1.1,1.8,0,,72,3,2023-06-26
EMP01447,26,Product,VP,Bachelor,Boston MA,15,214759,Needs Improvement,4.6,4.7,0,,33,4,2020-05-04
EMP01448,56,Engineering,Manager,High School,Seattle WA,0,148386,Exceeds Expectations,4.3,1.6,0,,34,3,2025-06-21
EMP01449,36,Sales,VP,PhD,Chicago IL,10,210399,Exceeds Expectations,2.6,2.5,0,,68,4,2025-10-21
EMP01450,47,HR,Director,Master,New York NY,14,160211,Needs Improvement,2.5,2.2,0,,75,2,2018-11-22
EMP01451,25,Operations,VP,PhD,New York NY,3,194067,Needs Improvement,3.9,3.7,0,,31,5,2019-12-09
EMP01452,24,Product,Director,Bachelor,Chicago IL,11,153715,Needs Improvement,1.3,3.7,1,Relocation,71,3,2013-08-03
EMP01453,42,HR,Lead,Master,New York NY,7,118460,Exceeds Expectations,3.6,1.4,0,,76,0,2023-02-08
EMP01454,22,Product,Lead,Master,Chicago IL,1,105811,Meets Expectations,3.6,2.2,0,,74,2,2016-05-03
EMP01455,40,Marketing,Junior,PhD,Seattle WA,12,57289,Outstanding,2.1,4.6,0,,52,0,2026-03-28
EMP01456,49,Operations,VP,Master,Seattle WA,8,195302,Outstanding,4.2,2.2,1,Career Growth,43,4,2023-06-03
EMP01457,50,Engineering,Manager,PhD,San Francisco CA,9,145166,Needs Improvement,1.9,4.1,0,,31,2,2016-10-21
EMP01458,47,Finance,VP,Master,Austin TX,12,215666,Exceeds Expectations,3.5,4.1,1,Better Opportunity,50,5,2014-05-08
EMP01459,44,Operations,Manager,High School,San Francisco CA,7,121759,Meets Expectations,4.7,2.7,1,Compensation,37,1,2023-08-07
EMP01460,52,Customer Success,Lead,High School,Austin TX,15,115178,Outstanding,4.1,3.5,0,,10,1,2017-01-17
EMP01461,28,Finance,Director,PhD,Austin TX,2,162206,Exceeds Expectations,4.4,4.3,0,,0,4,2020-06-09
EMP01462,52,Engineering,Junior,Bachelor,Chicago IL,12,60767,Needs Improvement,5.0,1.5,0,,76,2,2022-04-22
EMP01463,22,Customer Success,VP,PhD,Austin TX,8,204618,Meets Expectations,3.9,4.2,1,Compensation,14,1,2022-08-26
EMP01464,55,Engineering,Mid,Master,Boston MA,8,72497,Outstanding,4.5,2.4,0,,75,5,2023-01-25
EMP01465,56,Product,VP,Master,Chicago IL,1,205112,Exceeds Expectations,4.9,3.5,0,,22,2,2021-05-29
EMP01466,57,Marketing,Junior,High School,Austin TX,7,61497,Exceeds Expectations,2.0,4.2,0,,54,2,2015-08-23
EMP01467,45,Finance,Director,High School,San Francisco CA,9,171371,Needs Improvement,4.0,4.5,0,,24,1,2021-11-26
EMP01468,56,Customer Success,Senior,PhD,Seattle WA,15,107353,Outstanding,3.9,4.9,0,,26,1,2013-09-18
EMP01469,32,Finance,Director,Bachelor,Austin TX,15,155561,Outstanding,4.5,3.2,1,Career Growth,45,5,2014-04-11
EMP01470,56,Engineering,Director,High School,New York NY,1,176253,Meets Expectations,3.4,2.5,0,,42,5,2023-07-04
